URL,Latitude,Longitude,Altitude,GoogleMaps,OSMaps
"https://github.com/rcfdtools/R.GISMobile/tree/main/.poi/60/IMG_20260215_145059580_HDR.jpg",5.452772138888889,-73.81427,2594.0,"http://maps.google.com/maps?q=5.452772138888889,-73.81427","https://www.openstreetmap.org/query?lat=5.452772138888889&lon=-73.81427"
"https://github.com/rcfdtools/R.GISMobile/tree/main/.poi/60/IMG_20260215_145102646_HDR.jpg",5.452772138888889,-73.81427,2594.0,"http://maps.google.com/maps?q=5.452772138888889,-73.81427","https://www.openstreetmap.org/query?lat=5.452772138888889&lon=-73.81427"
"https://github.com/rcfdtools/R.GISMobile/tree/main/.poi/60/IMG_20260215_145115896_BURST000_COVER.jpg",5.452772138888889,-73.81427,2594.0,"http://maps.google.com/maps?q=5.452772138888889,-73.81427","https://www.openstreetmap.org/query?lat=5.452772138888889&lon=-73.81427"
"https://github.com/rcfdtools/R.GISMobile/tree/main/.poi/60/IMG_20260215_145115896_BURST001_COMP.jpg",5.452772138888889,-73.81427,2594.0,"http://maps.google.com/maps?q=5.452772138888889,-73.81427","https://www.openstreetmap.org/query?lat=5.452772138888889&lon=-73.81427"
"https://github.com/rcfdtools/R.GISMobile/tree/main/.poi/60/IMG_20260215_145144726.jpg",5.452772138888889,-73.81427,2594.0,"http://maps.google.com/maps?q=5.452772138888889,-73.81427","https://www.openstreetmap.org/query?lat=5.452772138888889&lon=-73.81427"
"https://github.com/rcfdtools/R.GISMobile/tree/main/.poi/60/IMG_20260215_145151619_HDR.jpg",5.452772138888889,-73.81427,2594.0,"http://maps.google.com/maps?q=5.452772138888889,-73.81427","https://www.openstreetmap.org/query?lat=5.452772138888889&lon=-73.81427"
"https://github.com/rcfdtools/R.GISMobile/tree/main/.poi/60/IMG_20260215_145154229.jpg",5.452772138888889,-73.81427,2594.0,"http://maps.google.com/maps?q=5.452772138888889,-73.81427","https://www.openstreetmap.org/query?lat=5.452772138888889&lon=-73.81427"
"https://github.com/rcfdtools/R.GISMobile/tree/main/.poi/60/IMG_20260215_145156765.jpg",5.452772138888889,-73.81427,2594.0,"http://maps.google.com/maps?q=5.452772138888889,-73.81427","https://www.openstreetmap.org/query?lat=5.452772138888889&lon=-73.81427"
"https://github.com/rcfdtools/R.GISMobile/tree/main/.poi/60/IMG_20260215_162406676.jpg",5.404253000000001,-73.76605222222223,2568.0,"http://maps.google.com/maps?q=5.404253000000001,-73.76605222222223","https://www.openstreetmap.org/query?lat=5.404253000000001&lon=-73.76605222222223"
"https://github.com/rcfdtools/R.GISMobile/tree/main/.poi/60/IMG_20260215_162444331.jpg",5.404253000000001,-73.76605222222223,2568.0,"http://maps.google.com/maps?q=5.404253000000001,-73.76605222222223","https://www.openstreetmap.org/query?lat=5.404253000000001&lon=-73.76605222222223"
